Binomial,species,Area,FID_2,TID,Group,Value,tempmean,tempstdev,precmean,precstdev,nppmean,nppstdev
Bothrocophias_andianus,Bothrocophias_andianus,235635.5222,1614,R09573,snake,1,17.69579888,7.123841725,1524.832994,892.4757237,6.90281E+11,3.21607E+11
Bothrocophias_campbelli,Bothrocophias_campbelli,26354.88247,1615,R09574,snake,1,18.07670394,5.590787392,1458.926779,655.0088895,1.85784E+11,78121075521
Bothrocophias_colombianus,Bothrocophias_colombianus,19.992561,1616,R09575,snake,1,25.9106665,0.592302429,5748.8,944.2676316,4.90958E+11,2.97708E+11
Bothrocophias_hyoprora,Bothrocophias_hyoprora,3357175.423,1617,R09576,snake,1,25.67532399,1.617636093,2376.783358,517.2056949,9.53891E+11,1.00345E+11
Bothrocophias_microphthalmus,Bothrocophias_microphthalmus,2222639.143,1618,R09577,snake,1,23.85329562,4.651806515,2229.965755,691.6678443,8.94575E+11,2.10087E+11
Bothrocophias_myersi,Bothrocophias_myersi,18164.49049,1619,R09578,snake,1,25.36648066,1.827518449,5463.910244,1373.020275,6.52086E+11,2.66188E+11
Bothrolycus_ater,Bothrolycus_ater,1395039.23,1620,R05618,snake,1,23.88797978,1.467102879,1704.76673,291.7443457,8.10759E+11,2.06238E+11
Bothrophthalmus_brunneus,Bothrophthalmus_brunneus,28191.9348,1621,R05619,snake,1,24.4188702,1.257447886,2100.042575,487.0948831,7.25215E+11,1.9197E+11
Bothrophthalmus_lineatus,Bothrophthalmus_lineatus,3836030.186,1622,R05620,snake,1,24.49786612,1.496049761,1713.633822,370.7448677,-1.36E+35,6.80E+36
Bothrops_alcatraz,Bothrops_alcatraz,2.251848,1623,R09579,snake,1,21.54791641,0.102083206,2640.5,13.5,-3.40E+38,0
Bothrops_alternatus,Bothrops_alternatus,3155974.886,1624,R09580,snake,1,19.64206837,2.6093275,1216.737498,375.1495146,6.00645E+11,1.81122E+11
Bothrops_ammodytoides,Bothrops_ammodytoides,1334870.661,1625,R09581,snake,1,13.28331303,3.752888623,361.3115026,206.9517209,-4.64E+35,1.26E+37
Bothrops_asper,Bothrops_asper,1186736.899,1626,R09582,snake,1,24.926678,3.09262198,2039.245212,1065.806201,-4.31E+35,1.21E+37
Bothrops_atrox,Bothrops_atrox,8029298.96,1627,R09583,snake,1,25.12006717,3.215077243,2219.491738,629.314921,-3.24E+34,3.32E+36
Bothrops_ayerbei,Bothrops_ayerbei,8678.839737,1628,R09584,snake,1,18.04951327,5.239335135,1796.200787,216.3879855,4.19931E+11,94899012759
Bothrops_barnetti,Bothrops_barnetti,92313.35349,1629,R09585,snake,1,19.75195976,4.34836607,341.5111306,343.2887705,1.94865E+11,1.56882E+11
Bothrops_bilineata,Bothrops_bilineata,7027611.285,1630,R09586,snake,1,25.43393728,1.814672936,2216.331838,567.348615,-7.37E+34,5.01E+36
Bothrops_brazili,Bothrops_brazili,6285318.145,1631,R09587,snake,1,25.67042202,1.497415215,2301.410469,488.680829,-4.14E+34,3.75E+36
Bothrops_caribbaeus,Bothrops_caribbaeus,480.318801,1632,R09588,snake,1,26.06609982,0.785955676,2067.300353,70.96894931,-2.02E+38,1.88E+38
Bothrops_chloromelas,Bothrops_chloromelas,231240.8222,1633,R09589,snake,1,24.02911189,4.939947324,2053.384498,625.983562,8.7725E+11,2.16681E+11
Bothrops_cotiara,Bothrops_cotiara,310515.2187,1634,R09590,snake,1,17.73392724,1.597414727,1651.480386,195.8465064,7.65067E+11,91032429129
Bothrops_diporus,Bothrops_diporus,2700800.773,1635,R09591,snake,1,18.14598544,4.971592968,943.1941683,494.8799786,4.8741E+11,2.46628E+11
Bothrops_erythromelas,Bothrops_erythromelas,1067924.144,1636,R09592,snake,1,24.3337158,1.842170721,817.5492288,234.3914778,5.76301E+11,1.59513E+11
Bothrops_fonsecai,Bothrops_fonsecai,87876.45475,1637,R09593,snake,1,19.06620534,1.815763188,1532.012994,179.5922451,8.03145E+11,1.08375E+11
Bothrops_insularis,Bothrops_insularis,9.996281,1638,R09594,snake,1,NA,NA,NA,NA,-3.40E+38,0
Bothrops_itapetiningae,Bothrops_itapetiningae,1403402.553,1639,R09595,snake,1,22.42760442,1.871320797,1434.800865,167.3461678,6.72264E+11,97466186028
Bothrops_jararaca,Bothrops_jararaca,1698336.769,1640,R09596,snake,1,20.67255733,2.287428244,1343.225587,327.7543797,7.09869E+11,1.56842E+11
Bothrops_jararacussu,Bothrops_jararacussu,2036195.688,1641,R09597,snake,1,21.46304775,2.424708787,1353.450006,288.9987745,7.07656E+11,1.35916E+11
Bothrops_jonathani,Bothrops_jonathani,614656.2075,1642,R09598,snake,1,11.99883868,6.294223777,464.2962227,576.6738861,2.78184E+11,3.01544E+11
Bothrops_lanceolatus,Bothrops_lanceolatus,1059.875723,1643,R09599,snake,1,25.51589099,1.122608185,1985.088962,74.89437038,-2.77E+36,1.38E+38
Bothrops_leucurus,Bothrops_leucurus,489179.8613,1644,R09600,snake,1,22.90208358,1.624502977,982.8984203,341.1374393,-5.24E+35,1.33E+37
Bothrops_lojanus,Bothrops_lojanus,3318.062724,1645,R09601,snake,1,13.60361989,2.601360851,914.1322548,221.948895,3.64832E+11,67353327692
Bothrops_lutzi,Bothrops_lutzi,1445354.546,1646,R09602,snake,1,24.02522935,1.80955493,1057.253413,341.4839196,6.05329E+11,1.47119E+11
Bothrops_marajoensis,Bothrops_marajoensis,110358.7637,1647,R09603,snake,1,26.40740141,0.307294015,2434.750691,324.0485918,-2.33E+36,2.81E+37
Bothrops_marmoratus,Bothrops_marmoratus,516739.9664,1648,R09604,snake,1,23.45784542,1.612256602,1469.004533,164.1646702,6.34176E+11,99957337611
Bothrops_matogrossensis,Bothrops_matogrossensis,3800475.13,1649,R09605,snake,1,23.83106196,3.003935049,1535.321436,482.0040373,7.68432E+11,1.95498E+11
Bothrops_medusa,Bothrops_medusa,3441.757139,1650,R09606,snake,1,22.67837529,2.209883215,1083.205329,103.6837952,5.89464E+11,62067640179
Bothrops_muriciensis,Bothrops_muriciensis,24422.06672,1652,R09608,snake,1,23.11706384,1.297402961,1290.739066,389.5804183,5.86249E+11,2.04443E+11
Bothrops_neuwiedi,Bothrops_neuwiedi,1689493.729,1653,R09609,snake,1,21.26071798,2.299446687,1270.171164,321.2557263,7.00048E+11,1.52724E+11
Bothrops_oligolepis,Bothrops_oligolepis,586799.3699,1654,R09610,snake,1,20.60135382,7.211282801,1940.430648,883.4521754,7.79837E+11,2.91118E+11
Bothrops_osbornei,Bothrops_osbornei,95473.1066,1655,R09611,snake,1,19.23055025,5.565298779,1017.779191,612.6867595,3.71396E+11,2.57887E+11
Bothrops_otavioi,Bothrops_otavioi,9.996281,1656,R09612,snake,1,21.79861132,0.175374785,2359,12.0277457,-5.50E+37,2.05E+38
Bothrops_pictus,Bothrops_pictus,256653.145,1658,R09614,snake,1,11.83496749,6.364699282,563.7790045,452.2746512,2.07093E+11,1.95357E+11
Bothrops_pirajai,Bothrops_pirajai,134832.266,1659,R09615,snake,1,23.13320172,1.268781204,1103.647424,387.3542755,7.04817E+11,2.76169E+11
Bothrops_pubescens,Bothrops_pubescens,437523.922,1660,R09616,snake,1,18.19013765,1.245647644,1456.68299,198.1474962,6.2173E+11,1.56231E+11
Bothrops_pulchra,Bothrops_pulchra,64532.50325,1661,R09617,snake,1,23.62854666,3.586550689,1966.692621,654.7892244,8.57545E+11,2.03623E+11
Bothrops_punctatus,Bothrops_punctatus,119042.6908,1662,R09618,snake,1,23.80743897,3.798105569,3893.544894,1665.780553,5.21046E+11,2.77165E+11
Bothrops_rhombeatus,Bothrops_rhombeatus,49403.68325,1663,R09619,snake,1,22.08891271,4.785848707,2295.148193,551.8490386,6.25959E+11,1.64841E+11
Bothrops_sanctaecrucis,Bothrops_sanctaecrucis,167169.4813,1664,R09620,snake,1,24.87193894,1.686747274,1830.980449,770.0835343,8.87921E+11,1.07703E+11
Bothrops_taeniata,Bothrops_taeniata,6098369.892,1665,R09621,snake,1,25.64435734,1.826563335,2325.391548,494.3112123,-4.27E+34,3.81E+36
Bothrops_venezuelensis,Bothrops_venezuelensis,43829.36495,1666,R09622,snake,1,22.21372716,4.379475809,1032.490037,179.8631303,5.86283E+11,2.70289E+11
Brachylophus_bulabula,Brachylophus_bulabula,17500.13366,1667,R05205,lizard,1,24.37188519,1.239682747,2661.196444,399.29212,7.18706E+11,3.17044E+11
Brachylophus_fasciatus,Brachylophus_fasciatus,694.417401,1668,R05206,lizard,1,24.95358862,0.75558226,2318.917582,401.1355363,-1.96E+38,1.69E+38
Brachylophus_vitiensis,Brachylophus_vitiensis,7419.994343,1669,R05207,lizard,1,23.87739247,1.399345386,2512.71346,499.2222774,8.4594E+11,92377652843
Brachymeles_apus,Brachymeles_apus,11829.0443,1670,R07088,lizard,1,23.02237673,2.312296915,2504.676274,465.6693349,9.5379E+11,1.45905E+11
Brachymeles_bicolandia,Brachymeles_bicolandia,9692.077107,1671,R07089,lizard,1,26.35111909,0.989639728,2924.230462,316.9054134,8.08943E+11,2.26716E+11
Brachymeles_bicolor,Brachymeles_bicolor,20606.63788,1672,R07090,lizard,1,22.37926869,2.687502454,2762.207266,348.2701274,6.54091E+11,2.97048E+11
Brachymeles_boholensis,Brachymeles_boholensis,3971.513424,1673,R07091,lizard,1,26.90407209,0.691896722,1788.474173,215.2429368,4.44357E+11,3.08399E+11
Brachymeles_bonitae,Brachymeles_bonitae,13673.25809,1674,R07092,lizard,1,25.82612006,2.103215141,2554.925342,309.8845266,6.08121E+11,3.31731E+11
Brachymeles_boulengeri,Brachymeles_boulengeri,156558.4545,1675,R07093,lizard,1,25.58400727,2.186017851,2459.574772,465.400373,6.05344E+11,2.73981E+11
Brachymeles_brevidactylus,Brachymeles_brevidactylus,1233.077459,1676,R07094,lizard,1,26.58918941,0.748229133,3032.455182,193.1435805,-2.79E+36,1.59E+38
Brachymeles_cebuensis,Brachymeles_cebuensis,910.267833,1677,R07095,lizard,1,26.62764197,0.816241115,1745.291434,152.35659,70165602304,27680768
Brachymeles_cobos,Brachymeles_cobos,1487.968381,1678,R07096,lizard,1,25.86092614,0.806763869,3515.97589,78.86318061,69188370432,36937728
Brachymeles_elerae,Brachymeles_elerae,295230.5848,1679,R07097,lizard,1,25.70168872,1.977823407,2526.030459,583.349514,-8.82E+35,1.73E+37
Brachymeles_gracilis,Brachymeles_gracilis,125488.7315,1680,R07098,lizard,1,25.7275871,1.721035833,2627.888529,665.0348002,-2.10E+36,2.67E+37
Brachymeles_hilong,Brachymeles_hilong,15735.93786,1681,R07099,lizard,1,26.18187487,1.28023594,3569.493352,701.8775307,7.84956E+11,3.78825E+11
Brachymeles_isangdaliri,Brachymeles_isangdaliri,439.651225,1682,R07100,lizard,1,24.64521144,1.552903828,2458.30597,262.2546466,5.87294E+11,3.83458E+11
Brachymeles_kadwa,Brachymeles_kadwa,104777.1478,1683,R07101,lizard,1,25.24914229,2.363719928,2474.418434,463.4837516,6.17776E+11,2.59679E+11
Brachymeles_libayani,Brachymeles_libayani,1004.377792,1684,R07102,lizard,1,27.46475479,0.292091324,1886.204028,63.26097131,2.85655E+11,2.85139E+11
Brachymeles_lukbani,Brachymeles_lukbani,19.992561,1685,R07103,lizard,1,25.04855065,1.672446875,3101.695652,102.2687996,69112979456,0
Brachymeles_makusog,Brachymeles_makusog,5533.944691,1686,R07104,lizard,1,26.04452736,0.997831976,3096.444258,343.4922483,5.57262E+11,4.23688E+11
Brachymeles_mapalanggaon,Brachymeles_mapalanggaon,911.35506,1687,R07105,lizard,1,27.19678713,0.525969239,2264.374421,70.36708156,-9.03E+36,1.56E+38
Brachymeles_mindorensis,Brachymeles_mindorensis,9947.012338,1688,R07106,lizard,1,25.55538972,2.333809488,2638.167964,279.8684142,7.26695E+11,2.30921E+11
Brachymeles_minimus,Brachymeles_minimus,1468.621381,1689,R07107,lizard,1,25.85497786,0.805898212,3516.244367,79.17005088,69188370432,36937728
Brachymeles_miriamae,Brachymeles_miriamae,3471.748174,1690,R07108,lizard,1,26.15274699,0.616708569,1101.842268,32.30622326,4.07735E+11,32758068725
Brachymeles_muntingkamay,Brachymeles_muntingkamay,9.996281,1691,R07109,lizard,1,26.43194389,0.43670344,2079.416667,22.58118071,6.14966E+11,22052009954
Brachymeles_orientalis,Brachymeles_orientalis,11949.09362,1692,R07110,lizard,1,25.97187106,1.140937544,3151.446983,540.1460323,7.80258E+11,3.63031E+11
Brachymeles_paeforum,Brachymeles_paeforum,7069.640091,1693,R07111,lizard,1,26.30708832,1.03533667,2721.151519,331.756888,8.14573E+11,2.9288E+11
Brachymeles_pathfinderi,Brachymeles_pathfinderi,17543.33576,1694,R07112,lizard,1,25.57395711,1.857126047,1836.424718,335.7605962,5.6241E+11,2.55804E+11
Brachymeles_samad,Brachymeles_samad,20675.46806,1695,R07113,lizard,1,25.99197797,0.879904789,3082.498429,401.9902077,7.36519E+11,3.76496E+11
Brachymeles_samarensis,Brachymeles_samarensis,40106.88251,1696,R07114,lizard,1,26.12279389,1.079673971,3099.581789,668.9918197,7.20645E+11,3.66012E+11
Brachymeles_schadenbergi,Brachymeles_schadenbergi,118956.8418,1697,R07115,lizard,1,25.71049007,1.731338288,2657.988969,664.9547471,-2.20E+36,2.72E+37
Brachymeles_suluensis,Brachymeles_suluensis,1303.838348,1698,R07116,lizard,1,26.31175775,0.824929878,2007.892053,96.98440308,5.74844E+11,5.00167E+11
Brachymeles_talinis,Brachymeles_talinis,36223.22755,1699,R07117,lizard,1,26.02795784,2.025090705,2516.996452,464.8775677,5.27959E+11,2.6395E+11
Brachymeles_taylori,Brachymeles_taylori,17404.928,1700,R07118,lizard,1,26.42031113,1.273649921,2177.034104,341.3706216,4.73231E+11,2.11398E+11
Brachymeles_tiboliorum,Brachymeles_tiboliorum,16561.3737,1701,R07119,lizard,1,25.87428432,1.813075642,2069.169137,382.017617,6.708E+11,1.52985E+11
Brachymeles_tridactylus,Brachymeles_tridactylus,38571.17361,1702,R07120,lizard,1,26.25990872,1.702463567,2520.911944,382.2893888,5.76418E+11,2.57986E+11
Brachymeles_tungaoi,Brachymeles_tungaoi,3249.50189,1703,R07121,lizard,1,27.46870707,0.411799589,2241.939514,56.12414346,4.42837E+11,3.08704E+11
Brachymeles_vermis,Brachymeles_vermis,1536.666645,1704,R07122,lizard,1,26.64560265,0.410465425,1795.989043,105.2452039,-2.00E+36,1.24E+38
Brachymeles_vindumi,Brachymeles_vindumi,930.101945,1705,R07123,lizard,1,26.55367625,0.463035965,1876.381818,42.60231877,74349680799,499646047.5
Brachymeles_vulcani,Brachymeles_vulcani,483.998862,1706,R07124,lizard,1,25.85970344,1.162169768,2229.694391,239.4255929,-2.62E+37,1.30E+38
Brachymeles_wrighti,Brachymeles_wrighti,97.168284,1707,R07125,lizard,1,20.11168777,0.552321458,2273.567797,22.11122838,3.7816E+11,0
Brachyophidium_rhodogaster,Brachyophidium_rhodogaster,25926.37727,1708,R09383,snake,1,25.91146451,2.99956861,1209.631434,798.1566833,3.35141E+11,1.08654E+11
Brachyophis_revoili,Brachyophis_revoili,11631.0159,1709,R05621,snake,1,27.03822055,0.509172771,354.461482,135.1633579,1.09238E+11,73521399428
Brachyorrhos_albus,Brachyorrhos_albus,72015.49032,1710,R05133,snake,1,25.17610729,1.901058158,2272.6724,538.0071761,7.21364E+11,4.04153E+11
Brachyorrhos_gastrotaenius,Brachyorrhos_gastrotaenius,9.996281,1711,R05134,snake,1,24.28506978,0.509622209,2001.583333,37.75018396,1.03934E+12,0
Brachyorrhos_raffrayi,Brachyorrhos_raffrayi,9.947468,1712,R05135,snake,1,26.25520833,0.590011751,2289.75,27.03739694,76754468864,0
Brachyorrhos_wallacei,Brachyorrhos_wallacei,9.996281,1713,R05136,snake,1,26.77048604,0.059034935,2211.666667,2.173067468,1.1052E+12,0
Brachysaura_minor,Brachysaura_minor,1864540.612,1714,R00102,lizard,1,25.62063105,1.230267887,814.5559486,476.7287049,-7.59E+35,1.60E+37
Brachyurophis_approximans,Brachyurophis_approximans,512031.093,1715,R03401,snake,1,24.01993007,1.853188308,281.0122027,53.36096882,71717754631,16673533420
Brachyurophis_australis,Brachyurophis_australis,825419.7458,1716,R03402,snake,1,18.75495206,2.038047632,546.0143156,293.838867,2.74948E+11,2.08636E+11
Brachyurophis_fasciolatus,Brachyurophis_fasciolatus,2217164.628,1717,R03403,snake,1,20.96961313,1.850671096,241.2071129,89.84615872,80851895700,65562227492
Brachyurophis_incinctus,Brachyurophis_incinctus,803293.1968,1718,R03404,snake,1,24.18054193,1.387671023,384.9924258,109.2982546,89375851850,27696940818
Brachyurophis_morrisi,Brachyurophis_morrisi,36807.79649,1719,R03405,snake,1,27.04908585,0.385138339,1248.83095,82.21761527,3.7621E+11,81872108111
Brachyurophis_roperi,Brachyurophis_roperi,911934.547,1720,R03406,snake,1,26.59957003,1.096761565,778.6675967,333.6977436,-2.75E+35,9.67E+36
Brachyurophis_semifasciatus,Brachyurophis_semifasciatus,3747711.314,1721,R03407,snake,1,22.24209534,3.164729362,410.6473433,316.7898661,-6.32E+34,4.64E+36
Bradypodion_atromontanum,Bradypodion_atromontanum,1922.293126,1722,R00871,lizard,1,14.32316665,1.779367538,308.7677778,44.8973042,1.91016E+11,49569345612
Bradypodion_caeruleogula,Bradypodion_caeruleogula,1339.067406,1723,R00872,lizard,1,19.93604609,0.877852087,1059.328317,53.90541296,6.76534E+11,5822054400
Bradypodion_caffer,Bradypodion_caffer,14373.78545,1724,R00873,lizard,1,18.10824222,1.436353557,925.6872222,111.601845,4.47429E+11,2.2919E+11
Bradypodion_damaranum,Bradypodion_damaranum,14645.01961,1725,R00874,lizard,1,15.73284668,1.223764265,574.5297744,113.3297053,4.27332E+11,1.77177E+11
Bradypodion_dracomontanum,Bradypodion_dracomontanum,27769.48536,1726,R00875,lizard,1,14.70403198,2.886962629,883.7385137,85.60722018,5.3205E+11,93033876639
Bradypodion_gutturale,Bradypodion_gutturale,42682.29346,1727,R00876,lizard,1,16.34657509,1.602482132,358.6520254,133.1286064,2.139E+11,1.19469E+11
Bradypodion_kentanicum,Bradypodion_kentanicum,5555.487673,1728,R00877,lizard,1,17.91771066,0.802826974,860.0547029,121.2901427,-4.86E+37,1.19E+38
Bradypodion_melanocephalum,Bradypodion_melanocephalum,21313.55506,1729,R00878,lizard,1,17.56719786,2.086933307,923.2905822,73.59809635,5.40486E+11,2.155E+11
Bradypodion_nemorale,Bradypodion_nemorale,13772.73514,1730,R00879,lizard,1,19.42827512,1.52914246,902.3834723,86.90694277,5.18043E+11,84934122077
Bradypodion_ngomeense,Bradypodion_ngomeense,686.597941,1731,R00880,lizard,1,18.2062409,1.100065172,838.1422319,29.1901918,7.23309E+11,2.42775E+11
Bradypodion_occidentale,Bradypodion_occidentale,32306.20064,1732,R00881,lizard,1,18.12686115,0.829999652,177.7366122,80.82066903,1.22056E+11,51412950479
Bradypodion_pumilum,Bradypodion_pumilum,39427.51924,1733,R00882,lizard,1,17.96260307,1.79599318,348.2702586,243.4670557,2.29801E+11,1.62051E+11
Bradypodion_setaroi,Bradypodion_setaroi,29140.75891,1734,R00883,lizard,1,21.09212045,1.265522035,874.0008884,164.6560987,-7.73E+36,5.07E+37
Bradypodion_taeniabronchum,Bradypodion_taeniabronchum,10598.85285,1735,R00884,lizard,1,16.4481895,1.381535753,576.3581232,91.26054045,4.05778E+11,1.48439E+11
Bradypodion_thamnobates,Bradypodion_thamnobates,17251.65402,1736,R00885,lizard,1,15.23416289,1.935669191,903.3722054,61.0827121,5.93981E+11,80878413770
Bradypodion_transvaalense,Bradypodion_transvaalense,74939.94494,1737,R00886,lizard,1,19.09355767,2.390049392,774.8962655,192.0543177,4.37048E+11,1.5607E+11
Bradypodion_ventrale,Bradypodion_ventrale,182491.0928,1738,R00887,lizard,1,15.59543672,1.621614379,400.7399297,156.0176618,1.91545E+11,1.4427E+11
Brasiliscincus_agilis,Brasiliscincus_agilis,442104.238,1739,R07126,lizard,1,21.93827637,1.92912509,1142.514932,312.7002616,7.36946E+11,2.15336E+11
Brasiliscincus_caissara,Brasiliscincus_caissara,72314.45165,1740,R07127,lizard,1,18.78440698,1.948556147,1592.588031,286.9185311,7.81334E+11,1.89744E+11
Brasiliscincus_heathi,Brasiliscincus_heathi,1811173.287,1741,R07128,lizard,1,24.20231311,1.812234653,1022.520114,341.2551503,-1.42E+35,6.94E+36
Broadleysaurus_major,Broadleysaurus_major,3012584.009,1742,R04844,lizard,1,23.87531699,2.637777846,911.9557898,331.3823201,-6.73E+35,1.51E+37
Bronchocela_celebensis,Bronchocela_celebensis,19084.07601,1743,R00103,lizard,1,21.85647693,3.249084515,2271.861339,257.5358661,7.81376E+11,1.99666E+11
Bronchocela_cristatella,Bronchocela_cristatella,2116193.473,1744,R00104,lizard,1,25.56758193,2.193800648,2634.117388,693.2729604,-6.15E+35,1.44E+37
Bronchocela_danieli,Bronchocela_danieli,987.303627,1745,R00105,lizard,1,26.55216716,0.416411311,2639.492984,96.62781537,69996072960,18747392
Bronchocela_hayeki,Bronchocela_hayeki,14.701574,1746,R00106,lizard,1,19.39166675,0.171540287,2316.294118,7.660169756,4.55355E+11,0
Bronchocela_jubata,Bronchocela_jubata,618236.5225,1747,R00107,lizard,1,25.46746629,2.538861741,2496.67396,584.1973471,-4.21E+35,1.20E+37
Bronchocela_marmorata,Bronchocela_marmorata,145521.0316,1748,R00108,lizard,1,25.49410081,2.228798988,2498.556893,454.019893,5.99957E+11,2.73462E+11
Bronchocela_orlovi,Bronchocela_orlovi,9.996281,1749,R00109,lizard,1,21.96969709,0.113943998,1678.272727,12.62818571,8.87037E+11,0
Bronchocela_rayaensis,Bronchocela_rayaensis,19.845771,1750,R00110,lizard,1,25.47604156,0.750803184,2413.833333,24.96108082,81755193344,0
Bronchocela_rubrigularis,Bronchocela_rubrigularis,248.995132,1751,R00111,lizard,1,27.22276543,0.161558844,2593.083799,36.13164501,-2.66E+37,1.42E+38
Bronchocela_shenlong,Bronchocela_shenlong,19.992561,1752,R00112,lizard,1,20.25163037,1.734346797,3497.347826,634.6009776,7.69819E+11,68841867692
Bronchocela_smaragdina,Bronchocela_smaragdina,33659.19894,1753,R00113,lizard,1,22.3748197,2.453623185,1874.203015,337.7578896,7.30719E+11,1.31373E+11
Bronchocela_vietnamensis,Bronchocela_vietnamensis,19725.78502,1754,R00114,lizard,1,23.58330287,1.54528831,1633.645547,279.8968787,7.43588E+11,1.30108E+11
Brookesia_ambreensis,Brookesia_ambreensis,386.740445,1755,R00888,lizard,1,22.06836048,1.57466641,1320.236957,62.6020067,9.03202E+11,87138008243
Brookesia_antakarana,Brookesia_antakarana,385.591448,1756,R00889,lizard,1,22.07124269,1.577402949,1320.441048,62.6610921,9.03271E+11,87164631799
